timestamp,quat_w,quat_x,quat_y,quat_z,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z,euler_yaw,euler_pitch,euler_roll
1751942313750,1.0,0.0,0.0,0.0,0.0,0.0,9.81,26.38,3.44,-5.25,26.38,3.44,-5.25
1751942313962,1.0,0.0,0.0,0.0,0.0,0.0,9.81,26.5,3.56,-4.06,26.5,3.56,-4.06
1751942314069,1.0,0.0,0.0,0.0,0.0,0.0,9.81,24.44,-2.88,-2.75,24.44,-2.88,-2.75
1751942314173,1.0,0.0,0.0,0.0,0.0,0.0,9.81,21.38,-2.75,-1.13,21.38,-2.75,-1.13
1751942314280,1.0,0.0,0.0,0.0,0.0,0.0,9.81,19.44,-6.25,-0.5,19.44,-6.25,-0.5
1751942314386,1.0,0.0,0.0,0.0,0.0,0.0,9.81,14.31,-8.5,-3.19,14.31,-8.5,-3.19
1751942314491,1.0,0.0,0.0,0.0,0.0,0.0,9.81,3.94,-7.75,-8.94,3.94,-7.75,-8.94
1751942314700,1.0,0.0,0.0,0.0,0.0,0.0,9.81,4.0,-8.31,-3.38,4.0,-8.31,-3.38
1751942314803,1.0,0.0,0.0,0.0,0.0,0.0,9.81,21.63,-6.56,2.69,21.63,-6.56,2.69
1751942314914,1.0,0.0,0.0,0.0,0.0,0.0,9.81,27.75,-3.44,5.75,27.75,-3.44,5.75
1751942315021,1.0,0.0,0.0,0.0,0.0,0.0,9.81,27.88,-2.81,6.0,27.88,-2.81,6.0
1751942315126,1.0,0.0,0.0,0.0,0.0,0.0,9.81,27.88,-3.0,5.88,27.88,-3.0,5.88
1751942315232,1.0,0.0,0.0,0.0,0.0,0.0,9.81,27.81,-3.31,5.81,27.81,-3.31,5.81
1751942315441,1.0,0.0,0.0,0.0,0.0,0.0,9.81,27.81,-3.75,5.81,27.81,-3.75,5.81
1751942315546,1.0,0.0,0.0,0.0,0.0,0.0,9.81,27.81,-3.88,5.81,27.81,-3.88,5.81
1751942315654,1.0,0.0,0.0,0.0,0.0,0.0,9.81,27.81,-4.0,5.75,27.81,-4.0,5.75
1751942315865,1.0,0.0,0.0,0.0,0.0,0.0,9.81,27.81,-4.19,5.75,27.81,-4.19,5.75
1751942315981,1.0,0.0,0.0,0.0,0.0,0.0,9.81,27.75,-4.25,5.75,27.75,-4.25,5.75
1751942316083,1.0,0.0,0.0,0.0,0.0,0.0,9.81,27.75,-4.31,5.75,27.75,-4.31,5.75
1751942316189,1.0,0.0,0.0,0.0,0.0,0.0,9.81,27.75,-4.38,5.75,27.75,-4.38,5.75
1751942316295,1.0,0.0,0.0,0.0,0.0,0.0,9.81,27.75,-4.44,5.75,27.75,-4.44,5.75
1751942316404,1.0,0.0,0.0,0.0,0.0,0.0,9.81,27.75,-4.5,5.75,27.75,-4.5,5.75
1751942316508,1.0,0.0,0.0,0.0,0.0,0.0,9.81,27.75,-4.5,5.75,27.75,-4.5,5.75
1751942316619,1.0,0.0,0.0,0.0,0.0,0.0,9.81,27.75,-4.56,5.75,27.75,-4.56,5.75
1751942316726,1.0,0.0,0.0,0.0,0.0,0.0,9.81,27.75,-4.63,5.75,27.75,-4.63,5.75
1751942316830,1.0,0.0,0.0,0.0,0.0,0.0,9.81,27.75,-4.63,5.75,27.75,-4.63,5.75
1751942316936,1.0,0.0,0.0,0.0,0.0,0.0,9.81,27.75,-4.63,5.75,27.75,-4.63,5.75
1751942317040,1.0,0.0,0.0,0.0,0.0,0.0,9.81,27.75,-4.63,5.75,27.75,-4.63,5.75
1751942317147,1.0,0.0,0.0,0.0,0.0,0.0,9.81,27.75,-4.63,5.75,27.75,-4.63,5.75
1751942317259,1.0,0.0,0.0,0.0,0.0,0.0,9.81,27.75,-4.63,5.75,27.75,-4.63,5.75
1751942317359,1.0,0.0,0.0,0.0,0.0,0.0,9.81,27.75,-4.63,5.75,27.75,-4.63,5.75
1751942317469,1.0,0.0,0.0,0.0,0.0,0.0,9.81,27.75,-4.63,5.75,27.75,-4.63,5.75
1751942317578,1.0,0.0,0.0,0.0,0.0,0.0,9.81,27.75,-4.63,5.75,27.75,-4.63,5.75
1751942317682,1.0,0.0,0.0,0.0,0.0,0.0,9.81,27.75,-4.63,5.75,27.75,-4.63,5.75
1751942317789,1.0,0.0,0.0,0.0,0.0,0.0,9.81,27.75,-4.63,5.75,27.75,-4.63,5.75
1751942317997,1.0,0.0,0.0,0.0,0.0,0.0,9.81,27.75,-4.63,5.75,27.75,-4.63,5.75
1751942318102,1.0,0.0,0.0,0.0,0.0,0.0,9.81,27.75,-4.63,5.75,27.75,-4.63,5.75
1751942318210,1.0,0.0,0.0,0.0,0.0,0.0,9.81,27.75,-4.63,5.75,27.75,-4.63,5.75
1751942318421,1.0,0.0,0.0,0.0,0.0,0.0,9.81,27.75,-4.63,5.75,27.75,-4.63,5.75
1751942318630,1.0,0.0,0.0,0.0,0.0,0.0,9.81,27.75,-4.63,5.75,27.75,-4.63,5.75
1751942318839,1.0,0.0,0.0,0.0,0.0,0.0,9.81,27.75,-4.63,5.75,27.75,-4.63,5.75
1751942318945,1.0,0.0,0.0,0.0,0.0,0.0,9.81,27.75,-4.63,5.75,27.75,-4.63,5.75
1751942319051,1.0,0.0,0.0,0.0,0.0,0.0,9.81,27.75,-4.63,5.75,27.75,-4.63,5.75
1751942319161,1.0,0.0,0.0,0.0,0.0,0.0,9.81,27.75,-4.63,5.75,27.75,-4.63,5.75
1751942319265,1.0,0.0,0.0,0.0,0.0,0.0,9.81,27.75,-4.63,5.75,27.75,-4.63,5.75
1751942319375,1.0,0.0,0.0,0.0,0.0,0.0,9.81,27.75,-4.63,5.75,27.75,-4.63,5.75
