timestamp,heading,roll,pitch,acc_x,acc_y,acc_z,lin_acc_x,lin_acc_y,lin_acc_z,quat_w,quat_x,quat_y,quat_z,mag_x,mag_y,mag_z,temperature
1752776065990,359.94,-8.56,-111.94,0.07,-0.35,0.11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776066023,0.0,-8.56,-111.88,0.09,-0.35,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776066061,359.94,-8.5,-112.0,0.12,-0.37,0.07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776066100,0.0,-8.56,-111.94,0.09,-0.37,0.08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776066134,359.94,-8.5,-112.0,0.06,-0.45,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776066171,0.0,-8.56,-111.94,0.1,-0.37,0.02,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776066211,359.94,-8.56,-112.0,0.05,-0.36,0.14,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776066250,0.0,-8.56,-111.94,0.12,-0.44,-0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776066285,0.0,-8.56,-111.94,0.03,-0.36,0.15,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776066323,359.94,-8.5,-112.06,0.14,-0.35,0.04,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776066362,0.0,-8.56,-111.94,0.06,-0.34,0.17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776066500,359.88,-8.5,-112.06,0.06,-0.45,0.07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776066534,359.94,-8.56,-111.94,0.08,-0.37,0.09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776066570,359.88,-8.5,-112.06,0.11,-0.32,0.14,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776066603,359.88,-8.56,-112.06,0.09,-0.44,0.03,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776066742,359.88,-8.5,-112.06,0.0,-0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776066774,359.88,-8.56,-112.06,0.08,-0.05,-0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776066914,359.88,-8.5,-112.06,0.0,0.0,0.07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776066955,359.94,-8.56,-112.0,0.09,0.06,-0.03,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776066992,359.88,-8.56,-112.06,0.0,0.03,0.02,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776067024,359.88,-8.56,-112.06,0.07,0.05,-0.08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776067065,359.94,-8.56,-112.0,0.04,-0.05,0.02,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776067111,359.94,-8.56,-112.06,0.06,-0.06,-0.11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776067143,359.94,-8.56,-112.06,0.0,-0.07,-0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776067175,359.88,-8.5,-112.13,0.08,-0.03,-0.07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776067213,359.94,-8.56,-112.0,0.02,0.02,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776067252,359.88,-8.5,-112.13,0.06,-0.02,-0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776067286,359.94,-8.56,-112.0,0.04,-0.02,-0.07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776067324,359.81,-8.5,-112.13,0.01,-0.04,-0.03,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776067366,359.94,-8.56,-112.0,0.04,-0.06,-0.07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776067414,359.88,-8.56,-112.13,0.03,0.07,0.02,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776067446,359.94,-8.56,-112.0,0.05,-0.01,-0.02,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776067477,359.81,-8.5,-112.13,0.05,-0.04,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776067514,359.94,-8.56,-112.0,0.04,-0.1,-0.08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776067553,359.88,-8.56,-112.13,-0.03,0.0,0.09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776067587,359.88,-8.56,-112.13,0.11,-0.02,-0.13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776067625,359.94,-8.56,-112.0,-0.03,0.0,0.12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776067667,359.88,-8.56,-112.19,0.09,-0.04,-0.11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776067807,359.88,-8.56,-112.13,0.02,-0.03,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776067845,359.88,-8.56,-112.13,0.09,-0.03,-0.14,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776067877,359.94,-8.63,-112.06,0.01,-0.03,0.03,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776068016,359.94,-8.63,-112.06,0.07,-0.04,-0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776068255,359.88,-8.56,-112.06,0.01,-0.04,0.02,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776068289,359.88,-8.56,-112.06,0.04,-0.03,-0.03,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776068327,359.88,-8.56,-112.13,0.05,-0.02,-0.07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776068367,359.88,-8.56,-112.13,0.02,-0.01,-0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776068405,359.88,-8.63,-112.06,0.08,-0.04,-0.07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776068439,359.94,-8.63,-112.06,0.02,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776068477,359.88,-8.63,-112.13,0.1,-0.02,-0.06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776068517,359.88,-8.63,-112.06,0.01,-0.01,0.02,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776068556,359.94,-8.63,-112.13,0.06,-0.01,-0.07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776068592,359.94,-8.63,-112.06,0.05,0.0,-0.03,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776068627,359.94,-8.63,-112.13,0.06,-0.04,-0.04,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776068867,359.94,-8.63,-112.13,0.07,-0.06,-0.06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776068899,359.94,-8.63,-112.06,0.06,-0.02,-0.02,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776068941,359.94,-8.63,-112.13,0.07,-0.05,-0.03,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776068978,359.94,-8.63,-112.06,0.05,-0.04,-0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776069119,359.94,-8.63,-112.13,0.07,-0.01,-0.06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776069158,359.94,-8.69,-112.06,0.06,-0.02,-0.04,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776069191,359.94,-8.69,-112.06,0.05,-0.03,-0.04,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776069329,359.94,-8.69,-112.06,0.06,-0.06,-0.06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776069370,359.94,-8.69,-112.06,0.07,-0.03,-0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776069408,359.94,-8.69,-112.06,0.04,-0.03,-0.03,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776069442,359.94,-8.69,-112.06,0.06,-0.04,-0.09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776069479,359.94,-8.69,-112.06,0.07,-0.02,-0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776069512,359.94,-8.69,-112.06,0.05,-0.03,-0.03,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776069559,359.94,-8.69,-112.06,0.04,-0.03,-0.04,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776069592,359.94,-8.69,-112.06,0.07,-0.05,-0.04,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776069730,359.94,-8.69,-112.06,0.06,-0.02,-0.04,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776069871,359.94,-8.69,-112.0,0.09,-0.03,-0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776069909,359.94,-8.69,-112.06,0.04,-0.04,-0.02,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776070044,359.94,-8.69,-112.0,0.06,-0.04,-0.06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776070180,359.94,-8.69,-112.06,0.06,-0.05,-0.06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776070216,359.94,-8.69,-112.0,0.07,-0.02,-0.04,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776070250,359.94,-8.69,-112.06,0.05,-0.04,-0.06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776070282,359.94,-8.69,-112.0,0.08,-0.03,-0.07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776070422,359.94,-8.69,-112.0,0.07,-0.05,-0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776070461,359.94,-8.69,-112.0,0.05,-0.04,-0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776070494,359.94,-8.69,-112.0,0.08,-0.04,-0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776070632,359.94,-8.69,-112.06,0.06,-0.03,-0.03,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776070773,359.94,-8.69,-112.06,0.08,-0.04,-0.03,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776070812,359.94,-8.69,-112.0,0.08,-0.04,-0.08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776070846,359.94,-8.69,-112.0,0.05,-0.01,-0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776070883,359.94,-8.69,-112.06,0.08,-0.04,-0.08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776070924,359.94,-8.69,-112.0,0.04,-0.01,-0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776070962,359.94,-8.69,-112.06,0.09,-0.03,-0.06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776070996,359.94,-8.69,-112.0,0.07,-0.04,-0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776071033,359.94,-8.69,-112.06,0.06,-0.04,-0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776071277,359.94,-8.69,-112.0,0.05,-0.02,-0.03,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776071317,359.94,-8.69,-112.0,0.07,-0.05,-0.06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776071553,359.94,-8.69,-112.0,0.07,-0.04,-0.06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776071585,359.94,-8.69,-112.0,0.1,-0.04,-0.07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776071725,359.94,-8.69,-112.0,0.06,-0.04,-0.03,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776071764,359.94,-8.69,-112.0,0.09,-0.05,-0.11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776071798,359.94,-8.69,-112.0,0.06,-0.02,-0.03,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776071837,359.94,-8.69,-112.0,0.08,-0.03,-0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776071877,359.94,-8.75,-112.0,0.06,-0.03,-0.02,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776071918,359.94,-8.75,-112.0,0.1,-0.05,-0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776071954,0.0,-8.75,-111.94,0.07,-0.02,-0.08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776071986,0.0,-8.75,-112.0,0.05,-0.06,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776072025,0.0,-8.75,-112.0,0.1,-0.02,-0.08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776072065,0.0,-8.75,-112.0,0.05,-0.08,-0.03,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776072101,359.94,-8.75,-112.0,0.11,-0.01,-0.15,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776072236,0.0,-8.75,-112.0,0.05,-0.04,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776072276,0.0,-8.75,-112.0,0.08,-0.05,-0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776072315,0.0,-8.75,-112.0,0.06,-0.03,-0.03,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776072349,0.0,-8.75,-112.0,0.1,-0.03,-0.09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776072385,0.0,-8.75,-112.0,0.08,-0.05,-0.03,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776072418,0.0,-8.75,-112.0,0.07,-0.04,-0.08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776072456,0.0,-8.75,-112.0,0.09,-0.05,-0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776072599,0.0,-8.75,-112.0,0.09,-0.05,-0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776072738,0.0,-8.75,-112.0,0.08,-0.02,-0.08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776072777,0.0,-8.75,-112.0,0.1,-0.03,-0.09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776072911,0.0,-8.75,-112.0,0.05,-0.05,-0.06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776073151,0.0,-8.81,-112.0,0.08,-0.02,-0.07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776073189,0.0,-8.81,-112.0,0.06,-0.03,-0.03,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776073335,0.0,-8.81,-111.94,0.12,-0.05,-0.07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776073471,0.0,-8.81,-112.0,0.08,-0.02,-0.08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776073524,0.0,-8.81,-111.94,0.08,-0.04,-0.04,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776073742,0.0,-8.81,-112.0,0.09,-0.06,-0.06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776073781,0.0,-8.81,-111.94,0.09,-0.05,-0.04,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776073814,0.0,-8.81,-112.0,0.09,-0.04,-0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776073853,0.0,-8.81,-111.94,0.08,-0.05,-0.09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776073889,0.0,-8.81,-111.94,0.09,-0.03,-0.07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776074037,0.0,-8.81,-111.94,0.09,-0.04,-0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776074161,0.0,-8.81,-111.94,0.08,-0.05,-0.04,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776074193,0.0,-8.81,-111.94,0.09,-0.05,-0.09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776074232,0.0,-8.81,-111.94,0.1,-0.03,-0.06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776074270,0.0,-8.81,-111.94,0.11,-0.05,-0.09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776074304,0.0,-8.81,-111.94,0.09,-0.03,-0.12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776074441,0.0,-8.81,-111.94,0.09,-0.03,-0.07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776074474,0.0,-8.81,-111.94,0.11,-0.01,-0.08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776074512,0.0,-8.81,-111.94,0.1,-0.04,-0.09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776074545,0.0,-8.81,-111.94,0.1,-0.04,-0.06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776074583,0.0,-8.81,-111.94,0.12,-0.03,-0.09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776074619,0.0,-8.81,-111.94,0.1,-0.03,-0.08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776074666,0.0,-8.81,-111.94,0.09,-0.04,-0.11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776074693,0.0,-8.81,-111.94,0.11,-0.04,-0.08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776074733,0.0,-8.81,-111.94,0.09,-0.05,-0.08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776074769,0.0,-8.81,-111.94,0.1,-0.05,-0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776074808,0.0,-8.81,-111.94,0.09,-0.04,-0.09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776074844,0.0,-8.81,-111.94,0.1,-0.04,-0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776074876,0.0,-8.81,-111.94,0.09,-0.04,-0.08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776075016,0.0,-8.81,-111.94,0.1,-0.03,-0.08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776075083,0.0,-8.81,-111.94,0.1,-0.06,-0.07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776075283,0.0,-8.81,-111.94,0.1,-0.04,-0.08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776075629,0.0,-8.81,-111.94,0.11,-0.04,-0.08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776075759,0.0,-8.81,-111.94,0.09,-0.04,-0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776075795,0.0,-8.81,-111.94,0.09,-0.04,-0.06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776075830,0.0,-8.81,-111.94,0.11,-0.04,-0.07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776075865,0.0,-8.81,-111.94,0.09,-0.05,-0.09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776075897,0.0,-8.81,-111.94,0.09,-0.02,-0.06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776076337,0.0,-8.81,-111.94,0.08,-0.04,-0.06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776076473,0.0,-8.81,-111.94,0.09,-0.05,-0.06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776076612,0.0,-8.81,-111.94,0.1,-0.06,-0.11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776076649,0.0,-8.81,-111.94,0.11,-0.05,-0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776076796,0.0,-8.81,-111.94,0.1,-0.06,-0.06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776076824,0.0,-8.81,-111.94,0.1,-0.04,-0.09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776076861,0.0,-8.81,-111.94,0.09,-0.04,-0.09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776076998,0.0,-8.81,-111.94,0.08,-0.05,-0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776077055,0.0,-8.81,-111.94,0.08,-0.04,-0.08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776077069,0.0,-8.81,-111.94,0.08,-0.04,-0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776077111,0.0,-8.81,-111.94,0.09,-0.03,-0.08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776077248,0.0,-8.81,-111.94,0.06,-0.04,-0.06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776077271,0.0,-8.81,-111.94,0.1,-0.05,-0.07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776077307,0.0,-8.81,-111.94,0.1,-0.02,-0.09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776077343,0.0,-8.81,-111.94,0.1,-0.06,-0.06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776077386,0.0,-8.81,-111.94,0.09,-0.04,-0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776077444,0.0,-8.81,-111.94,0.12,-0.05,-0.09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776077450,0.0,-8.81,-111.94,0.09,-0.02,-0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776077490,0.0,-8.81,-111.94,0.1,-0.03,-0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776077521,0.0,-8.81,-111.94,0.11,-0.04,-0.11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776077553,0.0,-8.81,-111.94,0.1,-0.05,-0.07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776077592,0.0,-8.81,-111.94,0.09,-0.04,-0.07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776077631,0.0,-8.81,-111.94,0.11,-0.04,-0.09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776077665,0.0,-8.81,-112.0,0.09,-0.05,-0.09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776077702,0.0,-8.81,-112.0,0.11,-0.03,-0.12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1752776077742,0.0,-8.81,-111.94,0.08,-0.03,-0.08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
